Time,Point,head,vulva,head_confidence,shift_ax0,shift_ax1
139,16,L,D,0.8627450980392157,-1,-4
140,16,L,D,0.8627450980392157,-1,-5
141,16,L,D,0.8627450980392157,0,-1
142,16,L,D,0.8627450980392157,0,-2
143,16,L,D,0.8627450980392157,1,8
144,16,L,D,0.8627450980392157,0,13
145,16,L,D,0.8627450980392157,0,10
146,16,L,D,0.8627450980392157,0,6
147,16,L,D,0.8627450980392157,0,3
148,16,L,D,0.8627450980392157,0,-1
149,16,L,D,0.8627450980392157,0,2
150,16,L,D,0.8627450980392157,0,6
151,16,L,D,0.8627450980392157,1,9
152,16,L,D,0.8627450980392157,1,5
153,16,L,D,0.8627450980392157,1,9
154,16,L,D,0.8627450980392157,0,8
155,16,L,D,0.8627450980392157,0,9
156,16,L,D,0.8627450980392157,0,7
157,16,L,D,0.8627450980392157,0,1
158,16,L,D,0.8627450980392157,0,1
159,16,L,D,0.8627450980392157,0,6
160,16,L,D,0.8627450980392157,0,4
161,16,L,D,0.8627450980392157,0,5
162,16,L,D,0.8627450980392157,0,5
163,16,L,D,0.8627450980392157,0,0
164,16,L,D,0.8627450980392157,1,-2
165,16,L,D,0.8627450980392157,0,0
166,16,R,U,0.8627450980392157,0,0
167,16,R,U,0.8627450980392157,0,1
168,16,R,U,0.8627450980392157,0,2
169,16,R,U,0.8627450980392157,0,0
170,16,R,U,0.8627450980392157,0,0
171,16,R,U,0.8627450980392157,1,-2
172,16,R,U,0.8627450980392157,1,-1
173,16,R,U,0.8627450980392157,1,-1
174,16,R,U,0.8627450980392157,0,1
175,16,R,U,0.8627450980392157,0,1
176,16,R,U,0.8627450980392157,0,2
177,16,R,U,0.8627450980392157,1,4
178,16,R,U,0.8627450980392157,0,4
179,16,R,U,0.8627450980392157,0,1
180,16,R,U,0.8627450980392157,0,0
181,16,R,U,0.8627450980392157,0,-11
182,16,R,U,0.8627450980392157,0,-10
183,16,R,U,0.8627450980392157,0,-6
184,16,R,U,0.8627450980392157,0,7
185,16,R,U,0.8627450980392157,0,-4
186,16,R,U,0.8627450980392157,1,10
187,16,R,U,0.8627450980392157,1,7
188,16,R,U,0.8627450980392157,0,-6
189,16,L,D,0.8627450980392157,1,3
190,16,R,U,0.8627450980392157,0,-1
191,16,R,U,0.8627450980392157,-1,-8
192,16,R,U,0.8627450980392157,0,4
193,16,R,U,0.8627450980392157,0,6
194,16,R,U,0.8627450980392157,0,-1
195,16,R,U,0.8627450980392157,0,-8
196,16,R,U,0.8627450980392157,1,4
197,16,R,U,0.8627450980392157,0,-2
198,16,L,D,0.8627450980392157,0,-5
199,16,R,U,0.8627450980392157,0,-17
200,16,L,D,0.8627450980392157,0,-14
201,16,L,D,0.8627450980392157,0,-11
202,16,R,U,0.8627450980392157,0,-6
1,17,R,D,0.984375,-1,1
2,17,R,D,0.984375,0,1
3,17,R,D,0.984375,1,-1
4,17,L,U,0.984375,-1,-1
5,17,L,U,0.984375,0,-1
6,17,L,U,0.984375,-3,-1
7,17,R,D,0.984375,2,0
8,17,L,D,0.984375,1,1
9,17,L,U,0.984375,-1,-2
10,17,R,D,0.984375,2,1
11,17,R,D,0.984375,0,0
12,17,L,U,0.984375,0,3
13,17,R,D,0.984375,1,-2
14,17,L,U,0.984375,-1,-3
15,17,R,D,0.984375,0,-4
16,17,R,D,0.984375,-1,-2
17,17,R,D,0.984375,0,-2
18,17,L,U,0.984375,1,1
19,17,L,U,0.984375,2,2
20,17,R,D,0.984375,2,2
21,17,R,U,0.984375,1,1
22,17,R,D,0.984375,-1,-4
23,17,L,U,0.984375,-2,7
24,17,R,D,0.984375,-1,-5
25,17,R,U,0.984375,-3,-1
26,17,L,D,0.984375,1,0
27,17,L,U,0.984375,2,-3
28,17,L,U,0.984375,1,-1
29,17,L,U,0.984375,1,-2
30,17,R,D,0.984375,1,2
31,17,L,D,0.984375,-2,-3
32,17,L,U,0.984375,-1,0
33,17,R,D,0.984375,1,3
34,17,L,U,0.984375,-1,-5
35,17,R,U,0.984375,1,-4
36,17,L,U,0.984375,0,4
37,17,R,D,0.984375,-1,-1
38,17,L,U,0.984375,-2,3
39,17,R,U,0.984375,3,-3
40,17,R,U,0.984375,0,-4
41,17,L,U,0.984375,0,-3
42,17,R,U,0.984375,0,-1
43,17,R,U,0.984375,0,1
44,17,L,D,0.984375,0,7
45,17,R,U,0.984375,-1,-1
46,17,R,U,0.984375,0,2
47,17,L,D,0.984375,0,-5
48,17,L,D,0.984375,1,-2
49,17,R,U,0.984375,1,-3
50,17,R,U,0.984375,1,-1
51,17,L,D,0.984375,0,0
54,17,L,U,0.984375,-1,-3
55,17,L,U,0.984375,0,-2
56,17,R,D,0.984375,-1,1
57,17,R,D,0.984375,-1,-6
58,17,R,D,0.984375,0,-3
59,17,R,D,0.984375,1,1
60,17,R,D,0.984375,0,2
61,17,R,D,0.984375,-1,-1
62,17,R,D,0.984375,0,-8
63,17,R,U,0.984375,0,2
64,17,L,D,0.984375,2,9
65,17,R,U,0.984375,-1,14
66,17,L,D,0.984375,2,10
67,17,L,D,0.984375,-1,7
68,17,R,U,0.984375,1,1
69,17,L,D,0.984375,1,10
70,17,R,U,0.984375,0,-1
71,17,R,U,0.984375,0,-3
72,17,R,U,0.984375,0,-3
73,17,L,D,0.984375,1,3
74,17,L,D,0.984375,0,0
75,17,R,U,0.984375,3,-12
76,17,L,D,0.984375,-2,0
77,17,L,D,0.984375,1,1
78,17,L,D,0.984375,0,1
79,17,L,D,0.984375,0,3
80,17,R,U,0.984375,0,5
81,17,R,U,0.984375,0,-5
82,17,L,D,0.984375,0,3
83,17,R,U,0.984375,0,3
84,17,R,U,0.984375,-1,-1
85,17,R,U,0.984375,-1,3
86,17,R,U,0.984375,0,4
87,17,R,U,0.984375,0,-19
88,17,L,D,0.984375,-1,-9
89,17,L,D,0.984375,1,1
90,17,L,D,0.984375,1,3
91,17,L,D,0.984375,1,14
92,17,L,D,0.984375,2,10
93,17,L,D,0.984375,0,4
94,17,R,U,0.984375,0,0
95,17,R,U,0.984375,0,-4
96,17,L,D,0.984375,-2,-2
97,17,L,D,0.984375,1,-12
98,17,L,D,0.984375,1,-21
99,17,L,D,0.984375,2,10
100,17,R,U,0.984375,2,18
101,17,L,D,0.984375,2,15
102,17,R,U,0.984375,0,9
103,17,R,U,0.984375,0,5
104,17,L,D,0.984375,0,1
105,17,R,U,0.984375,0,0
106,17,R,U,0.984375,1,-6
107,17,R,U,0.984375,1,-3
108,17,R,U,0.984375,1,-1
109,17,R,U,0.984375,1,-4
110,17,L,D,0.984375,0,8
111,17,L,D,0.984375,0,12
112,17,L,D,0.984375,-1,-8
113,17,L,D,0.984375,0,-30
114,17,L,U,0.984375,0,-7
115,17,R,D,0.984375,1,3
116,17,L,U,0.984375,0,7
117,17,L,U,0.984375,0,6
118,17,L,U,0.984375,-1,11
119,17,L,U,0.984375,0,1
120,17,L,U,0.984375,0,-12
121,17,R,D,0.984375,1,2
122,17,R,D,0.984375,-1,1
123,17,L,U,0.984375,-1,-6
124,17,R,D,0.984375,0,6
125,17,L,U,0.984375,-1,1
126,17,L,U,0.984375,-1,4
127,17,L,U,0.984375,-1,6
128,17,R,D,0.984375,0,-11
129,17,L,U,0.984375,1,-3
130,17,R,D,0.984375,0,0
131,17,R,D,0.984375,1,1
132,17,L,U,0.984375,1,0
134,17,L,U,0.984375,0,14
135,17,L,U,0.984375,1,4
136,17,R,D,0.984375,0,-6
138,17,L,U,0.984375,0,0
139,17,L,U,0.984375,0,-1
140,17,L,U,0.984375,0,9
141,17,L,U,0.984375,1,1
142,17,R,D,0.984375,1,-1
143,17,R,D,0.984375,1,-3
146,17,R,U,0.984375,0,-11
147,17,R,U,0.984375,0,-14
148,17,R,U,0.984375,0,-4
149,17,R,U,0.984375,1,-3
150,17,R,U,0.984375,1,-6
151,17,R,U,0.984375,1,-5
152,17,R,U,0.984375,1,1
153,17,R,U,0.984375,1,-1
154,17,R,U,0.984375,0,1
155,17,R,U,0.984375,0,1
156,17,R,U,0.984375,0,-1
157,17,R,U,0.984375,1,1
158,17,R,U,0.984375,0,5
159,17,R,U,0.984375,0,1
160,17,R,U,0.984375,0,-6
161,17,R,U,0.984375,0,-4
162,17,R,U,0.984375,0,-9
163,17,R,U,0.984375,0,-8
164,17,R,U,0.984375,0,-1
166,17,R,U,0.984375,1,5
167,17,R,U,0.984375,1,5
168,17,R,U,0.984375,3,5
169,17,R,U,0.984375,1,10
170,17,R,U,0.984375,0,19
171,17,R,U,0.984375,1,10
172,17,R,U,0.984375,1,9
173,17,R,U,0.984375,0,8
174,17,L,D,0.984375,0,-12
175,17,L,D,0.984375,0,-7
176,17,L,D,0.984375,0,5
177,17,L,D,0.984375,0,9
178,17,L,D,0.984375,-1,5
179,17,L,D,0.984375,0,5
180,17,L,D,0.984375,0,-7
181,17,L,D,0.984375,0,-10
182,17,L,D,0.984375,0,-1
183,17,L,D,0.984375,1,-9
185,17,L,D,0.984375,0,-2
186,17,L,D,0.984375,-1,12
187,17,L,D,0.984375,1,6
188,17,L,D,0.984375,0,-6
189,17,L,D,0.984375,-2,-14
190,17,L,D,0.984375,-2,-5
191,17,L,D,0.984375,-2,-3
192,17,R,U,0.984375,0,13
193,17,R,U,0.984375,1,10
194,17,L,D,0.984375,0,8
197,17,R,U,0.984375,0,-1
198,17,L,D,0.984375,4,0
199,17,R,U,0.984375,1,-26
200,17,L,D,0.984375,-1,-10
201,17,L,D,0.984375,-1,3
2,18,L,D,1.0,1,1
3,18,R,D,1.0,0,4
5,18,L,U,1.0,1,1
6,18,L,U,1.0,-1,-1
7,18,R,D,1.0,2,-2
8,18,R,D,1.0,0,-1
9,18,L,D,1.0,1,0
10,18,L,U,1.0,-1,-1
11,18,R,D,1.0,3,0
12,18,L,D,1.0,0,-5
13,18,L,U,1.0,-1,-2
14,18,R,D,1.0,1,5
15,18,L,D,1.0,-2,-1
16,18,R,U,1.0,-1,6
17,18,R,D,1.0,-1,2
18,18,L,U,1.0,2,2
19,18,R,D,1.0,-1,-1
20,18,R,U,1.0,0,-3
21,18,L,D,1.0,-1,-2
22,18,R,U,1.0,-1,3
23,18,R,U,1.0,-1,2
24,18,R,U,1.0,-2,1
25,18,L,D,1.0,1,1
26,18,R,D,1.0,0,-2
27,18,L,U,1.0,2,0
28,18,L,D,1.0,2,4
29,18,L,D,1.0,0,1
30,18,L,D,1.0,1,2
31,18,R,D,1.0,1,3
32,18,R,D,1.0,-2,-1
33,18,L,D,1.0,1,-1
34,18,L,D,1.0,0,6
35,18,R,U,1.0,0,4
36,18,L,U,1.0,0,-1
37,18,R,U,1.0,-1,2
39,18,L,U,1.0,-1,-3
40,18,R,U,1.0,1,-5
41,18,L,U,1.0,1,-4
42,18,L,D,1.0,0,-3
43,18,L,U,1.0,-1,4
44,18,L,U,1.0,1,4
45,18,L,D,1.0,1,3
46,18,R,D,1.0,0,-1
47,18,L,U,1.0,0,3
48,18,R,U,1.0,0,-3
49,18,L,U,1.0,1,-6
50,18,R,D,1.0,1,2
51,18,L,U,1.0,1,0
52,18,L,U,1.0,-1,-2
53,18,L,U,1.0,2,5
54,18,R,D,1.0,1,-1
55,18,L,D,1.0,-1,-3
56,18,R,U,1.0,0,3
57,18,R,U,1.0,0,6
58,18,R,U,1.0,1,-4
59,18,L,U,1.0,1,-1
60,18,R,D,1.0,-1,0
61,18,R,D,1.0,0,-1
62,18,L,U,1.0,1,-5
63,18,L,U,1.0,-1,-8
64,18,R,U,1.0,3,-3
65,18,R,U,1.0,2,-5
66,18,L,D,1.0,-1,8
67,18,L,D,1.0,0,9
68,18,R,U,1.0,-1,-1
69,18,R,D,1.0,-1,2
70,18,L,U,1.0,-1,3
71,18,L,U,1.0,1,-3
72,18,R,D,1.0,-1,-3
73,18,R,D,1.0,-1,2
74,18,L,U,1.0,0,2
75,18,L,U,1.0,1,4
76,18,R,D,1.0,2,0
77,18,R,D,1.0,2,0
78,18,L,U,1.0,1,-7
79,18,L,U,1.0,0,-6
80,18,R,D,1.0,1,-5
81,18,R,D,1.0,0,0
82,18,R,D,1.0,0,14
83,18,L,U,1.0,0,6
84,18,L,U,1.0,0,-2
85,18,L,U,1.0,0,0
86,18,L,U,1.0,0,-5
87,18,L,U,1.0,0,-7
88,18,L,U,1.0,0,1
89,18,L,U,1.0,0,1
90,18,L,U,1.0,0,6
91,18,L,U,1.0,0,7
92,18,L,U,1.0,1,-13
93,18,R,D,1.0,0,-2
94,18,R,D,1.0,1,-9
95,18,L,U,1.0,-1,-9
96,18,R,D,1.0,2,-12
97,18,R,U,1.0,1,-5
98,18,L,D,1.0,-1,15
99,18,R,U,1.0,1,7
100,18,L,D,1.0,1,2
101,18,L,D,1.0,1,12
102,18,R,U,1.0,0,-13
103,18,R,U,1.0,1,-2
104,18,R,U,1.0,2,3
105,18,L,D,1.0,0,-1
106,18,L,D,1.0,0,-7
107,18,R,U,1.0,1,4
108,18,L,D,1.0,1,11
109,18,L,D,1.0,0,0
110,18,L,D,1.0,1,2
111,18,R,U,1.0,0,-13
112,18,R,U,1.0,0,-7
113,18,L,D,1.0,1,-7
114,18,L,D,1.0,2,0
115,18,L,D,1.0,1,-5
116,18,R,U,1.0,0,17
117,18,R,U,1.0,-1,-6
118,18,R,U,1.0,-1,19
119,18,R,U,1.0,1,-6
120,18,R,U,1.0,0,14
121,18,R,U,1.0,1,-7
122,18,L,D,1.0,1,-3
123,18,L,D,1.0,1,-20
124,18,L,D,1.0,0,-6
125,18,R,U,1.0,0,-6
126,18,R,U,1.0,-1,-10
127,18,L,D,1.0,-1,-4
128,18,R,U,1.0,0,-2
129,18,L,D,1.0,-1,-4
130,18,L,D,1.0,-1,-7
131,18,L,D,1.0,1,0
132,18,L,D,1.0,0,-2
134,18,L,D,1.0,0,4
135,18,R,U,1.0,-3,6
136,18,R,U,1.0,1,0
137,18,R,U,1.0,3,-2
138,18,L,D,1.0,3,0
139,18,L,D,1.0,0,-2
140,18,R,U,1.0,-1,2
141,18,R,U,1.0,0,4
142,18,R,U,1.0,0,0
143,18,R,U,1.0,0,4
144,18,R,U,1.0,0,5
145,18,R,U,1.0,0,9
147,18,L,D,1.0,0,-2
148,18,R,D,1.0,1,9
149,18,L,U,1.0,-1,-3
150,18,L,U,1.0,-1,0
151,18,L,D,1.0,0,0
153,18,R,D,1.0,0,-4
154,18,R,D,1.0,-1,10
155,18,R,D,1.0,3,12
156,18,R,D,1.0,0,1
157,18,R,D,1.0,1,1
158,18,R,D,1.0,-1,-3
159,18,L,U,1.0,0,-7
160,18,L,U,1.0,0,1
161,18,R,D,1.0,-1,1
162,18,L,U,1.0,0,-4
163,18,L,U,1.0,0,-2
164,18,L,U,1.0,0,1
165,18,L,U,1.0,0,0
166,18,L,U,1.0,0,-3
167,18,L,U,1.0,1,-4
168,18,L,U,1.0,0,0
169,18,L,D,1.0,1,0
170,18,L,D,1.0,1,6
171,18,L,D,1.0,1,-4
172,18,L,D,1.0,1,-3
173,18,L,D,1.0,0,1
174,18,L,D,1.0,0,-3
175,18,L,D,1.0,0,1
176,18,L,D,1.0,1,4
177,18,L,D,1.0,1,1
178,18,L,D,1.0,1,-3
179,18,L,D,1.0,0,0
180,18,L,D,1.0,0,-4
181,18,L,D,1.0,0,1
182,18,L,D,1.0,1,7
183,18,L,D,1.0,1,4
184,18,L,D,1.0,1,-3
185,18,L,D,1.0,0,-3
186,18,L,D,1.0,0,0
187,18,L,D,1.0,0,2
188,18,L,D,1.0,1,-3
189,18,L,D,1.0,1,2
190,18,L,D,1.0,1,1
191,18,L,D,1.0,0,1
192,18,L,D,1.0,0,0
193,18,L,D,1.0,0,-1
194,18,L,D,1.0,1,-1
195,18,L,D,1.0,1,0
196,18,L,D,1.0,0,-2
197,18,L,D,1.0,0,-3
198,18,L,D,1.0,0,-2
199,18,L,D,1.0,0,0
200,18,L,D,1.0,0,0
201,18,L,D,1.0,1,1
202,18,L,D,1.0,0,1
1,19,R,U,1.0,0,2
2,19,L,D,1.0,-1,-2
3,19,L,D,1.0,-1,3
4,19,L,D,1.0,1,-1
5,19,L,D,1.0,-1,-2
6,19,L,U,1.0,-1,-4
7,19,L,D,1.0,0,-3
8,19,L,D,1.0,-1,-4
9,19,L,D,1.0,0,-2
10,19,R,U,1.0,1,0
11,19,R,D,1.0,1,-2
12,19,R,D,1.0,1,2
13,19,R,D,1.0,0,-1
14,19,R,U,1.0,-1,2
15,19,R,U,1.0,0,-6
16,19,L,D,1.0,0,-1
17,19,R,D,1.0,-1,-1
18,19,R,U,1.0,-1,-6
19,19,L,U,1.0,-2,3
20,19,L,U,1.0,0,4
21,19,L,D,1.0,1,1
22,19,R,U,1.0,0,-2
23,19,L,D,1.0,0,3
24,19,L,D,1.0,1,1
25,19,R,D,1.0,0,-7
26,19,L,U,1.0,1,1
27,19,L,U,1.0,1,2
28,19,L,U,1.0,-1,2
29,19,L,D,1.0,1,-1
30,19,R,U,1.0,-1,0
31,19,R,D,1.0,0,1
32,19,R,U,1.0,0,6
33,19,R,D,1.0,-2,1
34,19,L,D,1.0,-1,-2
35,19,R,D,1.0,1,0
36,19,R,U,1.0,0,-8
37,19,L,U,1.0,0,2
38,19,L,D,1.0,1,-1
39,19,R,U,1.0,-1,-3
40,19,L,U,1.0,0,-1
41,19,L,D,1.0,2,1
42,19,L,U,1.0,0,0
43,19,L,D,1.0,0,-2
44,19,R,U,1.0,1,1
45,19,L,U,1.0,-1,1
46,19,R,U,1.0,-3,4
47,19,L,D,1.0,0,0
48,19,L,D,1.0,1,4
49,19,R,D,1.0,1,-8
50,19,L,D,1.0,1,-6
51,19,L,U,1.0,-1,2
52,19,L,U,1.0,0,-1
53,19,L,U,1.0,0,1
54,19,R,D,1.0,1,2
55,19,R,D,1.0,2,3
56,19,R,U,1.0,1,6
57,19,L,D,1.0,1,3
58,19,L,D,1.0,1,3
59,19,L,U,1.0,1,-5
60,19,L,U,1.0,-1,2
61,19,R,D,1.0,0,-3
62,19,R,U,1.0,0,-9
63,19,R,U,1.0,-2,-1
64,19,L,D,1.0,-1,-2
65,19,L,D,1.0,1,-3
66,19,L,D,1.0,2,1
67,19,L,U,1.0,1,6
68,19,R,D,1.0,0,0
69,19,L,D,1.0,0,10
70,19,L,D,1.0,-1,-5
71,19,R,U,1.0,1,13
72,19,L,D,1.0,2,-3
73,19,R,U,1.0,-1,4
74,19,R,U,1.0,-1,-1
75,19,R,U,1.0,0,4
76,19,L,D,1.0,1,1
77,19,R,U,1.0,0,-2
78,19,R,U,1.0,2,6
79,19,R,U,1.0,1,4
80,19,L,D,1.0,2,3
81,19,L,D,1.0,1,1
82,19,R,U,1.0,0,-3
83,19,L,D,1.0,0,2
84,19,R,U,1.0,-1,-2
85,19,R,U,1.0,1,1
86,19,L,D,1.0,-1,6
87,19,R,U,1.0,0,3
88,19,R,U,1.0,1,8
89,19,R,U,1.0,-1,-9
90,19,L,D,1.0,2,-2
91,19,L,D,1.0,0,-6
92,19,R,U,1.0,1,-10
93,19,R,U,1.0,-1,-2
94,19,R,U,1.0,1,-5
95,19,L,D,1.0,2,3
96,19,R,U,1.0,0,3
97,19,L,D,1.0,-1,4
98,19,L,D,1.0,1,1
99,19,L,D,1.0,-2,2
100,19,L,D,1.0,-1,9
101,19,R,U,1.0,1,-3
102,19,L,D,1.0,1,5
103,19,L,D,1.0,0,19
104,19,L,D,1.0,1,13
105,19,R,U,1.0,1,1
106,19,R,U,1.0,-2,-4
107,19,L,D,1.0,0,-20
108,19,L,D,1.0,0,8
109,19,R,U,1.0,0,6
110,19,R,U,1.0,0,7
111,19,L,D,1.0,1,4
112,19,L,D,1.0,0,8
113,19,R,U,1.0,1,6
114,19,L,D,1.0,0,7
115,19,R,U,1.0,0,3
116,19,L,D,1.0,0,3
117,19,R,U,1.0,1,-2
118,19,R,U,1.0,0,-1
119,19,R,U,1.0,0,0
120,19,R,U,1.0,0,-8
121,19,R,U,1.0,0,-7
122,19,R,D,1.0,0,5
123,19,R,D,1.0,0,16
124,19,R,D,1.0,-1,5
125,19,R,D,1.0,-1,-2
126,19,R,D,1.0,-1,-12
127,19,R,D,1.0,0,-13
128,19,R,D,1.0,0,-15
129,19,R,D,1.0,-3,8
130,19,L,U,1.0,-1,7
131,19,R,D,1.0,-1,9
132,19,R,D,1.0,0,-5
133,19,R,D,1.0,0,12
134,19,R,D,1.0,1,-4
135,19,R,D,1.0,-1,1
136,19,R,D,1.0,0,4
137,19,L,U,1.0,0,-9
138,19,R,D,1.0,-1,-6
139,19,L,U,1.0,0,-3
140,19,L,U,1.0,1,1
141,19,R,D,1.0,-3,3
142,19,R,D,1.0,-1,0
143,19,R,D,1.0,1,0
144,19,L,U,1.0,0,-4
145,19,L,U,1.0,0,-4
146,19,R,D,1.0,1,-3
147,19,L,U,1.0,0,3
148,19,R,D,1.0,0,3
149,19,L,U,1.0,0,1
150,19,L,U,1.0,0,9
151,19,R,D,1.0,1,4
152,19,R,D,1.0,-3,0
153,19,L,U,1.0,0,-1
154,19,L,U,1.0,-1,-1
155,19,R,D,1.0,0,-12
156,19,L,U,1.0,0,1
157,19,R,D,1.0,1,1
158,19,R,D,1.0,1,1
159,19,R,D,1.0,0,-8
160,19,L,U,1.0,0,-3
161,19,L,U,1.0,0,0
162,19,R,D,1.0,1,14
163,19,R,D,1.0,0,13
164,19,L,U,1.0,-1,15
165,19,L,U,1.0,0,3
166,19,L,U,1.0,0,0
167,19,L,U,1.0,-1,1
168,19,L,U,1.0,-1,-3
169,19,L,U,1.0,0,-4
170,19,L,U,1.0,0,-3
171,19,L,U,1.0,-1,0
172,19,L,U,1.0,0,1
173,19,L,U,1.0,-1,-1
174,19,L,U,1.0,-1,3
175,19,L,U,1.0,0,0
176,19,L,U,1.0,0,-1
177,19,L,U,1.0,-1,1
178,19,L,U,1.0,0,1
179,19,L,U,1.0,0,0
180,19,L,U,1.0,0,-1
181,19,L,U,1.0,0,-4
182,19,L,U,1.0,0,0
183,19,L,U,1.0,-1,3
184,19,L,U,1.0,-1,-3
185,19,L,U,1.0,-1,-1
186,19,L,U,1.0,0,3
187,19,L,U,1.0,0,0
188,19,L,U,1.0,0,-1
189,19,L,U,1.0,-1,-3
190,19,L,U,1.0,-1,-3
191,19,L,U,1.0,-1,-4
192,19,L,U,1.0,0,-3
193,19,L,U,1.0,-1,-1
194,19,L,U,1.0,-1,0
195,19,L,U,1.0,-1,0
196,19,L,U,1.0,-1,4
197,19,L,U,1.0,-1,4
198,19,L,U,1.0,0,5
199,19,L,U,1.0,-1,1
200,19,L,U,1.0,0,1
201,19,L,U,1.0,0,1
202,19,L,U,1.0,-1,3
7,20,R,D,1.0,0,3
8,20,R,D,1.0,0,-4
9,20,L,U,1.0,0,3
10,20,R,D,1.0,1,0
11,20,R,U,1.0,0,-3
12,20,R,U,1.0,0,-1
13,20,R,D,1.0,1,-3
14,20,R,D,1.0,2,-2
15,20,R,D,1.0,-2,-3
16,20,R,D,1.0,2,1
17,20,L,U,1.0,0,-2
18,20,L,D,1.0,-2,2
19,20,R,U,1.0,-1,-2
20,20,R,D,1.0,0,-1
21,20,R,D,1.0,0,-4
22,20,L,U,1.0,2,0
23,20,R,D,1.0,0,2
24,20,R,U,1.0,-1,0
25,20,R,D,1.0,0,-3
26,20,L,U,1.0,0,7
27,20,L,U,1.0,0,0
28,20,L,D,1.0,-1,-4
29,20,L,D,1.0,-1,-5
30,20,L,U,1.0,0,-2
31,20,R,U,1.0,-1,0
32,20,R,D,1.0,3,-3
33,20,L,U,1.0,1,-8
34,20,L,D,1.0,0,7
35,20,L,U,1.0,-2,3
36,20,R,U,1.0,0,5
37,20,L,D,1.0,0,3
38,20,R,U,1.0,1,-3
39,20,R,D,1.0,2,-7
40,20,R,U,1.0,1,4
41,20,R,U,1.0,0,4
42,20,R,D,1.0,0,0
43,20,R,U,1.0,-4,-6
44,20,R,D,1.0,0,2
45,20,R,U,1.0,0,-9
46,20,R,U,1.0,-1,-9
47,20,L,D,1.0,2,2
48,20,R,U,1.0,2,2
49,20,L,D,1.0,0,2
50,20,L,D,1.0,0,3
51,20,L,D,1.0,0,5
52,20,R,D,1.0,-1,-2
53,20,R,D,1.0,0,-5
54,20,L,U,1.0,-2,-5
55,20,R,D,1.0,-1,2
56,20,L,U,1.0,-1,4
57,20,L,D,1.0,0,0
58,20,R,U,1.0,0,6
59,20,L,D,1.0,2,2
60,20,R,U,1.0,0,-8
61,20,R,U,1.0,0,-1
62,20,R,U,1.0,2,-8
63,20,R,D,1.0,3,-8
64,20,R,D,1.0,1,-16
65,20,L,U,1.0,0,-4
66,20,L,U,1.0,0,6
67,20,L,U,1.0,0,4
68,20,L,U,1.0,-2,4
69,20,R,U,1.0,-1,6
70,20,L,D,1.0,2,-4
71,20,L,D,1.0,1,-1
72,20,R,U,1.0,-1,-7
73,20,R,U,1.0,1,-2
74,20,L,U,1.0,1,2
75,20,L,U,1.0,0,1
76,20,L,D,1.0,-2,0
77,20,R,U,1.0,-2,4
78,20,L,D,1.0,0,0
79,20,L,D,1.0,2,-3
80,20,R,U,1.0,0,0
81,20,R,U,1.0,0,1
82,20,R,U,1.0,0,5
83,20,L,D,1.0,1,-3
84,20,L,D,1.0,-1,2
85,20,R,U,1.0,0,9
86,20,R,U,1.0,1,0
87,20,R,U,1.0,1,-4
88,20,R,U,1.0,0,-15
89,20,R,U,1.0,-1,0
90,20,L,D,1.0,-2,7
91,20,L,D,1.0,1,5
92,20,L,D,1.0,2,-5
93,20,L,D,1.0,1,0
94,20,L,U,1.0,3,1
95,20,L,U,1.0,1,-23
96,20,R,D,1.0,3,-10
97,20,L,U,1.0,2,-15
98,20,L,U,1.0,1,18
99,20,L,U,1.0,1,13
100,20,L,U,1.0,0,10
101,20,L,U,1.0,1,2
102,20,L,U,1.0,0,2
103,20,L,U,1.0,-1,-4
104,20,R,D,1.0,1,-5
105,20,R,U,1.0,-1,3
106,20,L,D,1.0,0,-5
107,20,L,D,1.0,0,-2
108,20,L,D,1.0,0,0
109,20,L,D,1.0,0,0
110,20,L,D,1.0,1,0
111,20,L,D,1.0,0,-1
112,20,L,D,1.0,0,7
113,20,L,D,1.0,1,2
114,20,L,D,1.0,1,1
115,20,L,D,1.0,0,12
116,20,L,D,1.0,1,-2
117,20,R,U,1.0,0,0
118,20,R,U,1.0,0,-6
119,20,L,D,1.0,1,-10
120,20,L,D,1.0,1,2
121,20,R,U,1.0,0,4
122,20,L,D,1.0,1,-1
123,20,L,D,1.0,-1,6
124,20,R,U,1.0,1,9
125,20,L,D,1.0,1,-1
126,20,R,U,1.0,1,-4
127,20,R,U,1.0,-1,1
128,20,R,D,1.0,1,1
130,20,L,U,1.0,4,-6
131,20,L,U,1.0,1,-5
132,20,L,U,1.0,1,-27
133,20,L,U,1.0,1,9
134,20,L,U,1.0,-1,10
135,20,L,U,1.0,0,-25
136,20,L,U,1.0,1,15
137,20,R,D,1.0,1,11
138,20,R,D,1.0,3,0
139,20,R,U,1.0,1,-3
140,20,R,U,1.0,1,10
141,20,R,U,1.0,1,-19
142,20,R,U,1.0,0,-10
143,20,R,U,1.0,1,7
144,20,R,U,1.0,0,1
145,20,R,D,1.0,1,8
146,20,R,D,1.0,0,8
147,20,L,U,1.0,0,0
148,20,L,U,1.0,0,-1
149,20,L,D,1.0,0,-3
150,20,L,D,1.0,0,-3
151,20,L,U,1.0,-3,3
152,20,L,U,1.0,-1,4
153,20,L,U,1.0,0,24
154,20,L,U,1.0,1,1
155,20,L,U,1.0,3,1
157,20,L,U,1.0,2,12
158,20,L,U,1.0,3,-6
159,20,L,U,1.0,2,-6
160,20,L,U,1.0,2,8
161,20,L,U,1.0,0,-6
162,20,L,U,1.0,2,22
163,20,R,D,1.0,0,-19
